,title,description,genre,reated_genre,year,thumbnail,url
0,Yellowstone,"
    A ranching family in Montana faces off against others encroaching on their land.",western,"
Drama Western            ",(2018– ),https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,https://imdb.com//title/tt4236770/
1,News of the World,"
    A Civil War veteran agrees to deliver a girl, taken by the Kiowa people years ago, to her aunt and uncle, against her will. They travel hundreds of miles and face grave dangers as they search for a place that either can call home.",western,"
Action Adventure Drama            ",(2020),https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,https://imdb.com//title/tt6878306/
2,Justified,"
    U.S. Marshal Raylan Givens is reassigned from Miami to his childhood home in the poor, rural coal mining towns of eastern Kentucky.",western,"
Action Crime Drama            ",(2010–2015),https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,https://imdb.com//title/tt1489428/
3,Wynonna Earp,"
    Following Wyatt Earp's great great-granddaughter as she battles demons and other creatures. With her unique abilities and a posse of dysfunctional allies, she's the only thing that can bring the paranormal to justice.",western,"
Action Drama Fantasy            ",(2016–2021),https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,https://imdb.com//title/tt4878326/
4,Walker,"
    A widowed father returns to Austin after two years, attempting to reconnect with his children, navigate clashes with his family, and find common ground with his new partner, while growing increasingly suspicious of his wife's death.",western,"
Action Crime Drama            ",(2021– ),https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,https://imdb.com//title/tt11006642/
5,Django Unchained,"
    With the help of a German bounty-hunter, a freed slave sets out to rescue his wife from a brutal plantation-owner in Mississippi.",western,"
Drama Western            ",(2012),https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,https://imdb.com//title/tt1853728/
6,Little House on the Prairie,"
    The life and adventures of the Ingalls family in the nineteenth century American Midwest.",western,"
Drama Family Romance            ",(1974–1983),https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,https://imdb.com//title/tt0071007/
7,Longmire,"
    Walt Longmire is the dedicated and unflappable sheriff of Absaroka County, Wyoming. Widowed only a year, he is a man in psychic repair but buries his pain behind his brave face, unassuming grin and dry wit.",western,"
Action Crime Drama            ",(2012–2017),https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,https://imdb.com//title/tt1836037/
8,Tombstone,"
    A successful lawman's plans to retire anonymously in Tombstone, Arizona are disrupted by the kind of outlaws he was famous for eliminating.",western,"
Action Biography Drama            ",(1993),https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,https://imdb.com//title/tt0108358/
9,"Il buono, il brutto, il cattivo","
    A bounty hunting scam joins two men in an uneasy alliance against a third in a race to find a fortune in gold buried in a remote cemetery.",western,"
Western            ",(1966),https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,https://imdb.com//title/tt0060196/
10,The Hateful Eight,"
    In the dead of a Wyoming winter, a bounty hunter and his prisoner find shelter in a cabin currently inhabited by a collection of nefarious characters.",western,"
Crime Drama Mystery            ",(2015),https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,https://imdb.com//title/tt3460252/
11,The Revenant,"
    A frontiersman on a fur trading expedition in the 1820s fights for survival after being mauled by a bear and left for dead by members of his own hunting team.",western,"
Action Adventure Drama            ",(2015),https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,https://imdb.com//title/tt1663202/
12,Gunsmoke,"
    Marshal Matt Dillon keeps the peace in rough and tumble Dodge City.",western,"
Western            ",(1955–1975),https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,https://imdb.com//title/tt0047736/
13,Deadwood,"
    A show set in the late 1800s, revolving around the characters of Deadwood, South Dakota; a town of deep corruption and crime.",western,"
Crime Drama History            ",(2004–2006),https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,https://imdb.com//title/tt0348914/
14,Dances with Wolves,"
    Lieutenant John Dunbar, assigned to a remote western Civil War outpost, befriends wolves and Indians, making him an intolerable aberration in the military.",western,"
Adventure Drama Western            ",(1990),https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,https://imdb.com//title/tt0099348/
15,The Ranch,"
    The son of a Colorado rancher returns home from a semi-pro football career to run the family business.",western,"
Comedy Drama Western            ",(2016–2020),https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,https://imdb.com//title/tt4998212/
16,Once Upon a Time in the West,"
    A mysterious stranger with a harmonica joins forces with a notorious desperado to protect a beautiful widow from a ruthless assassin working for the railroad.",western,"
Western            ",(1968),https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,https://imdb.com//title/tt0064116/
17,Killers of the Flower Moon,"
    Members of the Osage tribe in the United States are murdered under mysterious circumstances in the 1920s sparking a major F.B.I. investigation involving J. Edgar Hoover.",western,"
Crime Drama History            ",,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,https://imdb.com//title/tt5537002/
18,Young Guns,"
    A group of young gunmen, led by Billy the Kid, become deputies to avenge the murder of the rancher who became their benefactor. But when Billy takes their authority too far, they become the hunted.",western,"
Action Western            ",(1988),https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,https://imdb.com//title/tt0096487/
19,The Magnificent Seven,"
    Seven gunmen from a variety of backgrounds are brought together by a vengeful young widow to protect her town from the private army of a destructive industrialist.",western,"
Action Adventure Western            ",(2016),https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,https://imdb.com//title/tt2404435/
20,Legends of the Fall,"
    In the early 1900s, three brothers and their father living in the remote wilderness of Montana are affected by betrayal, history, love, nature, and war.",western,"
Drama Romance War            ",(1994),https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,https://imdb.com//title/tt0110322/
21,Unforgiven,"
    Retired Old West gunslinger William Munny reluctantly takes on one last job, with the help of his old partner Ned Logan and a young man, The ""Schofield Kid.""",western,"
Drama Western            ",(1992),https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,https://imdb.com//title/tt0105695/
22,Godless,"
    In the 1880s American West, murderous outlaw gang leader Frank Griffin hunts for ex-protege Roy Goode. Frank's chase leads him to La Belle, New Mexico--a town inhabited, after a mining disaster, almost entirely by women.",western,"
Drama Western            ",(2017),https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,https://imdb.com//title/tt5516154/
23,The Quick and the Dead,"
    A female gunfighter returns to a frontier town where a dueling tournament is being held, which she enters in an effort to avenge her father's death.",western,"
Action Romance Thriller            ",(1995),https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,https://imdb.com//title/tt0114214/
24,True Grit,"
    A stubborn teenager enlists the help of a tough U.S. Marshal to track down her father's murderer.",western,"
Drama Western            ",(2010),https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,https://imdb.com//title/tt1403865/
25,Giant,"
    Sprawling epic covering the life of a Texas cattle rancher and his family and associates.",western,"
Drama Western            ",(1956),https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,https://imdb.com//title/tt0049261/
26,Hell or High Water,"
    A divorced father and his ex-con older brother resort to a desperate scheme in order to save their family's ranch in West Texas.",western,"
Action Crime Drama            ",(II) (2016),https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,https://imdb.com//title/tt2582782/
27,Young Guns II,"
    In 1881, cattle baron John Chisum pays a bounty to Patrick Floyd Garrett to kill outlaw Billy the Kid.",western,"
Action Western            ",(1990),https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,https://imdb.com//title/tt0100994/
28,The Ballad of Buster Scruggs,"
    Six tales of life and violence in the Old West, following a singing gunslinger, a bank robber, a traveling impresario, an elderly prospector, a wagon train, and a perverse pair of bounty hunters.",western,"
Comedy Drama Musical            ",(2018),https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,https://imdb.com//title/tt6412452/
29,The Salvation,"
    In 1870s America, the fury of a notorious gang leader is unleashed when a peaceful American settler avenges the death of his family. Then as his cowardly fellow townspeople betray him, he is forced to hunt down the outlaws alone.",western,"
Action Drama Thriller            ",(2014),https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,https://imdb.com//title/tt2720680/
30,Spirit Untamed,"
    Lucky Prescott's life is changed forever when she moves from her home in the city to a small frontier town and befriends a wild mustang named Spirit.",western,"
Animation Adventure Family            ",(2021),https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,https://imdb.com//title/tt11084896/
31,Pale Rider,"
    A mysterious preacher (Clint Eastwood) protects a humble prospector village from a greedy mining company trying to encroach on their land.",western,"
Drama Western            ",(1985),https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,https://imdb.com//title/tt0089767/
32,Back to the Future Part III,"
    Stranded in 1955, Marty McFly learns about the death of Doc Brown in 1885 and must travel back in time to save him. With no fuel readily available for the DeLorean, the two must figure how to escape the Old West before Emmett is murdered.",western,"
Adventure Comedy Sci-Fi            ",(1990),https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,https://imdb.com//title/tt0099088/
33,Wyatt Earp,"
    From Wichita to Dodge City to the O.K. Corral in Tombstone, a man becomes a myth in this thrilling journey of romance, adventure and desperate, heroic action.",western,"
Adventure Biography Crime            ",(1994),https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,https://imdb.com//title/tt0111756/
34,Bone Tomahawk,"
    In the dying days of the old west, an elderly sheriff and his posse set out to rescue their town's doctor from cannibalistic cave dwellers.",western,"
Drama Horror Western            ",(2015),https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,https://imdb.com//title/tt2494362/
35,Kung Fu,"
    The adventures of a Shaolin Monk as he wanders the American West armed only with his skill in Kung Fu.",western,"
Adventure Drama Western            ",(1972–1975),https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,https://imdb.com//title/tt0068093/
36,3:10 to Yuma,"
    A small-time rancher agrees to hold a captured outlaw who's awaiting a train to go to court in Yuma. A battle of wills ensues as the outlaw tries to psych out the rancher.",western,"
Action Crime Drama            ",(2007),https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,https://imdb.com//title/tt0381849/
37,Les frères Sisters,"
    In 1850s Oregon, the infamous duo of assassins, Eli Sisters (John C. Reilly) and Charlie Sisters (Joaquin Phoenix), chase a gold prospector and his unexpected ally.",western,"
Crime Drama Western            ",(2018),https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,https://imdb.com//title/tt4971344/
38,The Virginian,"
    Personable Western series based in Wyoming from the 1890s onward.",western,"
Western            ",(1962–1971),https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,https://imdb.com//title/tt0055710/
39,Hatfields & McCoys,"
    Dramatization of the bitter blood feud between the two families on the West Virginia/Kentucky border in the years after the Civil War.",western,"
Drama History Romance            ",(2012),https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,https://imdb.com//title/tt1985443/
40,Lonesome Dove,"
    Two former Texas Rangers renew their spirit of adventure as they and several other residents of a small Texas town join a cattle drive to the Montana Territory.",western,"
Adventure Drama Western            ",(1989),https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,https://imdb.com//title/tt0096639/
41,The Mask of Zorro,"
    A young thief, seeking revenge for the death of his brother, is trained by the once great, but aged Zorro, who also pursues vengeance of his own.",western,"
Action Adventure Comedy            ",(1998),https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,https://imdb.com//title/tt0120746/
42,McLeod's Daughters,"
    Five women run a cattle station, ""Drover's Run"", in the outback of South Australia.",western,"
Drama Romance Western            ",(2001–2009),https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,https://imdb.com//title/tt0292414/
43,Bonanza,"
    The Wild West adventures of Ben Cartwright and his sons as they run and defend their Nevada ranch while helping the surrounding community.",western,"
Western            ",(1959–1973),https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,https://imdb.com//title/tt0052451/
44,The Magnificent Seven,"
    Seven gunfighters are hired by Mexican peasants to liberate their village from oppressive bandits.",western,"
Action Adventure Western            ",(1960),https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,https://imdb.com//title/tt0054047/
45,True History of the Kelly Gang,"
    Based on Peter Carey's novel. The story of Australian bushranger Ned Kelly and his gang as they flee from authorities during the 1870s.",western,"
Biography Crime Drama            ",(2019),https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,https://imdb.com//title/tt4844140/
46,Cry Macho,"
    A one-time rodeo star and washed-up horse breeder takes a job to bring a man's young son home and away from his alcoholic mom. On their journey, the horseman finds redemption through teaching the boy what it means to be a good man.",western,"
Drama Thriller Western            ",(2021),https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,https://imdb.com//title/tt1924245/
47,Hostiles,"
    In 1892, a legendary Army Captain reluctantly agrees to escort a Cheyenne chief and his family through dangerous territory.",western,"
Drama Western            ",(2017),https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,https://imdb.com//title/tt5478478/
48,The Dark Tower,"
    A boy haunted by visions of a dark tower from a parallel reality teams up with the tower's disillusioned guardian to stop an evil warlock known as the Man in Black who plans to use the boy to destroy the tower and open the gates of Hell.",western,"
Action Adventure Fantasy            ",(2017),https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,https://imdb.com//title/tt1648190/
49,Rango,"
    Rango is an ordinary chameleon who accidentally winds up in the town of Dirt, a lawless outpost in the Wild West in desperate need of a new sheriff.",western,"
Animation Adventure Comedy            ",(2011),https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,https://imdb.com//title/tt1192628/
